benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
TPC-DS,EquiWidthHistogram,69,7,TableScan,250000,2442,250000.000000,2442.000000
TPC-DS,EquiWidthHistogram,69,8,TableScan,250000,12087,250000.000000,12087.000000
TPC-DS,EquiWidthHistogram,69,9,TableScan,65535,365,65535.000000,333.860016
TPC-DS,EquiWidthHistogram,73,0,JoinHashLeft,500000,14,500000.000000,0.000000
TPC-DS,EquiWidthHistogram,73,1,TableScan,102,31,102.000000,102.000000
TPC-DS,EquiWidthHistogram,73,2,JoinHashLeft,28800991,3054262,28800992.000000,0.000000
TPC-DS,EquiWidthHistogram,73,3,TableScan,73049,4800,73049.000000,3600.000000
TPC-DS,EquiWidthHistogram,73,4,TableScan,7200,4800,7200.000000,4800.000000
TPC-DS,EquiWidthHistogram,79,0,JoinHashLeft,500000,70184,500000.000000,436.411804
TPC-DS,EquiWidthHistogram,79,1,TableScan,102,94,102.000000,95.095238
TPC-DS,EquiWidthHistogram,79,2,JoinHashLeft,28800991,2355816,28800992.000000,6562.248047
TPC-DS,EquiWidthHistogram,79,3,TableScan,7200,720,7200.000000,720.000000
TPC-DS,EquiWidthHistogram,79,4,TableScan,7200,2400,7200.000000,2400.000000
TPC-DS,EquiWidthHistogram,79,5,TableScan,73049,365,73049.000000,365.200012
TPC-DS,EquiWidthHistogram,79,6,TableScan,73049,366,73049.000000,365.333344
TPC-DS,EquiWidthHistogram,79,7,TableScan,73049,365,73049.000000,365.333344
TPC-DS,EquiWidthHistogram,81,0,TableScan,250000,12087,250000.000000,12087.000000
TPC-DS,EquiWidthHistogram,81,1,JoinHashLeft,500000,212868,500000.000000,6333.450684
TPC-DS,EquiWidthHistogram,81,2,JoinHashLeft,250000,168741,250000.000000,6463.787109
TPC-DS,EquiWidthHistogram,81,3,JoinHashLeft,1439749,287515,1439749.000000,6597.920410
TPC-DS,EquiWidthHistogram,81,4,TableScan,65535,366,65535.000000,334.844116
TPC-DS,EquiWidthHistogram,82,0,JoinHashLeft,28800991,2505,28800992.000000,1161.707031
TPC-DS,EquiWidthHistogram,82,1,TableScan,102000,489,102000.000000,497.094757
TPC-DS,EquiWidthHistogram,82,2,JoinHashLeft,133110000,4590000,133110000.000000,10.798307
TPC-DS,EquiWidthHistogram,82,3,TableScan,65535,61,65535.000000,0.000850
TPC-DS,EquiWidthHistogram,83,0,JoinHashRight,102000,7150,102000.000000,655772.875000
TPC-DS,EquiWidthHistogram,83,1,JoinHashRight,102000,26133,102000.000000,2640686.000000
TPC-DS,EquiWidthHistogram,83,2,JoinHashRight,102000,13376,102000.000000,1372978.375000
TPC-DS,EquiWidthHistogram,83,3,JoinHashLeft,719217,7150,719217.000000,656409.187500
TPC-DS,EquiWidthHistogram,83,4,JoinHashLeft,2875432,26133,2875432.000000,2643249.500000
TPC-DS,EquiWidthHistogram,83,5,JoinHashLeft,1439749,13376,1439749.000000,1374310.750000
TPC-DS,EquiWidthHistogram,83,6,JoinHashLeft,73049,21,73049.000000,73049.000000
TPC-DS,EquiWidthHistogram,83,7,JoinHashLeft,73049,21,73049.000000,6.976320
TPC-DS,EquiWidthHistogram,83,8,TableScan,73049,1,73049.000000,1.000000
TPC-DS,EquiWidthHistogram,83,9,TableScan,73049,1,73049.000000,1.000000
TPC-DS,EquiWidthHistogram,83,10,TableScan,73049,1,73049.000000,1.000000
TPC-DS,EquiWidthHistogram,85,0,JoinHashLeft,1920800,1280,1920800.000000,0.000000
TPC-DS,EquiWidthHistogram,85,1,JoinHashLeft,1920800,11384,1920800.000000,140.808258
TPC-DS,EquiWidthHistogram,85,2,JoinHashLeft,45,45,45.000000,23.000000
TPC-DS,EquiWidthHistogram,85,3,JoinHashLeft,250000,11073,250000.000000,134.407104
TPC-DS,EquiWidthHistogram,85,4,JoinHashLeft,719217,95957,719217.000000,1330.078369
TPC-DS,EquiWidthHistogram,85,5,JoinHashRight,200,1446412,200.000000,22194.675781
TPC-DS,EquiWidthHistogram,85,6,JoinHashLeft,7197566,1446590,7197566.000000,33038.289062
TPC-DS,EquiWidthHistogram,85,7,TableScan,65535,366,65535.000000,334.844116
TPC-DS,EquiWidthHistogram,88,0,TableScan,102,14,102.000000,9.750000
TPC-DS,EquiWidthHistogram,88,1,JoinHashLeft,28800991,551977,28800992.000000,566367.687500
TPC-DS,EquiWidthHistogram,88,2,JoinHashLeft,28800991,1100580,28800992.000000,566367.687500
TPC-DS,EquiWidthHistogram,88,3,JoinHashLeft,28800991,1105793,28800992.000000,579094.687500
TPC-DS,EquiWidthHistogram,88,4,JoinHashLeft,28800991,1645352,28800992.000000,579094.687500
TPC-DS,EquiWidthHistogram,88,5,JoinHashLeft,28800991,1657729,28800992.000000,566367.687500
TPC-DS,EquiWidthHistogram,88,6,JoinHashLeft,28800991,958094,28800992.000000,579094.687500
TPC-DS,EquiWidthHistogram,88,7,TableScan,7200,720,7200.000000,720.000000
TPC-DS,EquiWidthHistogram,88,8,JoinHashLeft,28800991,1100338,28800992.000000,579094.687500
TPC-DS,EquiWidthHistogram,88,9,JoinHashLeft,28800991,956288,28800992.000000,566367.687500
TPC-DS,EquiWidthHistogram,88,10,TableScan,65535,3600,65535.000000,3600.000000
TPC-DS,EquiWidthHistogram,88,11,TableScan,7200,720,7200.000000,720.000000
TPC-DS,EquiWidthHistogram,88,12,TableScan,7200,720,7200.000000,720.000000
TPC-DS,EquiWidthHistogram,88,13,TableScan,65535,3600,65535.000000,3600.000000
TPC-DS,EquiWidthHistogram,88,14,TableScan,65535,3600,65535.000000,3600.000000
TPC-DS,EquiWidthHistogram,88,15,TableScan,65535,3600,65535.000000,3600.000000
TPC-DS,EquiWidthHistogram,88,16,TableScan,65535,3600,65535.000000,3600.000000
TPC-DS,EquiWidthHistogram,91,0,JoinHashLeft,24,24,24.000000,0.000000
TPC-DS,EquiWidthHistogram,91,1,JoinHashLeft,1439749,225475,1439749.000000,0.000000
TPC-DS,EquiWidthHistogram,91,2,JoinHashLeft,65535,982,65535.000000,0.000000
TPC-DS,EquiWidthHistogram,91,3,JoinHashLeft,500000,79970,500000.000000,0.000000
TPC-DS,EquiWidthHistogram,91,4,JoinHashLeft,250000,68473,250000.000000,0.000000
TPC-DS,EquiWidthHistogram,91,5,TableScan,7200,1200,7200.000000,0.000000
TPC-DS,EquiWidthHistogram,91,6,JoinHashLeft,1920800,76883,1920800.000000,0.000000
TPC-DS,EquiWidthHistogram,92,0,JoinHashLeft,7197566,205515,7197566.000000,0.125754
TPC-DS,EquiWidthHistogram,92,1,JoinHashLeft,102000,50067,102000.000000,0.125632
TPC-DS,EquiWidthHistogram,92,2,TableScan,65535,91,65535.000000,0.001275
TPC-DS,EquiWidthHistogram,93,0,JoinHashLeft,28800991,28800991,28800992.000000,34504976.000000
TPC-DS,EquiWidthHistogram,93,1,JoinHashRight,2875432,28800991,2875432.000000,34504976.000000
TPC-DS,EquiWidthHistogram,93,2,TableScan,45,1,45.000000,1.000000
TPC-DS,EquiWidthHistogram,94,0,JoinHashLeft,719217,1174,719217.000000,0.000000
TPC-DS,EquiWidthHistogram,94,1,JoinHashLeft,7197566,383745,7197566.000000,0.000000
TPC-DS,EquiWidthHistogram,94,2,JoinHashLeft,7197566,303622,7197566.000000,0.000001
TPC-DS,EquiWidthHistogram,94,3,JoinHashLeft,250000,29077,250000.000000,0.000000
TPC-DS,EquiWidthHistogram,94,4,JoinHashLeft,42,21,42.000000,0.000000
TPC-DS,EquiWidthHistogram,94,5,TableScan,65535,61,65535.000000,0.000000
TPC-DS,EquiWidthHistogram,95,0,JoinHashLeft,250000,21299,250000.000000,0.000000
TPC-DS,EquiWidthHistogram,95,1,JoinHashLeft,42,21,42.000000,0.000000
TPC-DS,EquiWidthHistogram,95,2,JoinHashLeft,7197566,303622,7197566.000000,0.000001
TPC-DS,EquiWidthHistogram,95,3,JoinHashRight,719217,97901914,719217.000000,103481568.000000
TPC-DS,EquiWidthHistogram,95,4,TableScan,65535,61,65535.000000,0.000000
TPC-DS,EquiWidthHistogram,95,5,JoinHashLeft,7197566,90343682,7197566.000000,86327928.000000
TPC-DS,EquiWidthHistogram,95,6,JoinHashRight,7197566,90343682,7197566.000000,86327928.000000
TPC-DS,EquiWidthHistogram,96,0,TableScan,102,14,102.000000,9.750000
TPC-DS,EquiWidthHistogram,96,1,JoinHashLeft,28800991,549852,28800992.000000,566367.562500
TPC-DS,EquiWidthHistogram,96,2,TableScan,7200,720,7200.000000,720.000000
TPC-DS,EquiWidthHistogram,96,3,TableScan,20865,3600,20865.000000,3600.000000
TPC-DS,EquiWidthHistogram,97,0,JoinHashLeft,28800991,5519143,28800992.000000,136051.109375
TPC-DS,EquiWidthHistogram,97,1,JoinHashLeft,14401261,2867400,14401261.000000,70840.976562
TPC-DS,EquiWidthHistogram,97,2,TableScan,65535,366,65535.000000,360.736511
TPC-DS,EquiWidthHistogram,99,0,JoinHashRight,20,2852388,20.000000,10896.483398
TPC-DS,EquiWidthHistogram,99,1,JoinHashRight,24,2857865,24.000000,38116.929688
TPC-DS,EquiWidthHistogram,99,2,JoinHashLeft,14401261,2864977,14401261.000000,70739.390625
TPC-DS,EquiWidthHistogram,99,3,TableScan,65535,366,65535.000000,360.736511
