HISTOGRAM_NAME,COLUMN_DATA_TYPE,COLUMN_ID,TOTAL_COUNT,BIN_COUNT,BUILD_TIME,THREAD_COUNT,SAMPLING_RATE
MaxDiffAreaHistogram,string,11,492,1,0.000125302,1100
MaxDiffAreaHistogram,string,1,500,5,0.00530629,1100
MaxDiffAreaHistogram,string,12,492,1,0.000147062,1100
MaxDiffAreaHistogram,int,2,493,5,0.000220306,1100
MaxDiffAreaHistogram,string,13,491,1,0.000127585,1100
MaxDiffAreaHistogram,int,3,493,5,0.000225406,1100
MaxDiffAreaHistogram,string,14,493,1,0.000147726,1100
MaxDiffAreaHistogram,int,4,491,5,0.000254493,1100
MaxDiffAreaHistogram,string,15,494,1,0.000119372,1100
MaxDiffAreaHistogram,float,5,492,1,0.00014666,1100
MaxDiffAreaHistogram,string,16,497,5,0.00060214,1100
MaxDiffAreaHistogram,int,6,490,1,0.000114317,1100
MaxDiffAreaHistogram,string,17,494,1,0.000137666,1100
MaxDiffAreaHistogram,string,7,490,5,0.000159976,1100
MaxDiffAreaHistogram,string,18,490,1,0.00012066,1100
MaxDiffAreaHistogram,string,8,493,2,0.000126198,1100
MaxDiffAreaHistogram,int,0,12000,6,0.00162428,1100
MaxDiffAreaHistogram,string,1,12000,6,0.0131422,1100
MaxDiffAreaHistogram,int,2,11893,6,0.000457959,1100
MaxDiffAreaHistogram,int,3,11882,6,0.000255249,1100
MaxDiffAreaHistogram,string,16,42,5,0.000165935,1100
MaxDiffAreaHistogram,int,6,35,5,0.00011907,1100
MaxDiffAreaHistogram,string,17,42,5,0.000139638,1100
MaxDiffAreaHistogram,string,21,24,5,0.000139176,1100
MaxDiffAreaHistogram,string,11,24,5,0.000138069,1100
MaxDiffAreaHistogram,string,1,24,5,0.000136123,1100
MaxDiffAreaHistogram,string,22,24,5,0.000127831,1100
MaxDiffAreaHistogram,int,12,24,5,0.000113196,1100
MaxDiffAreaHistogram,string,2,24,4,0.000122074,1100
MaxDiffAreaHistogram,string,23,24,5,0.000146062,1100
MaxDiffAreaHistogram,string,13,24,5,0.000181324,1100
