HISTOGRAM_NAME,COLUMN_DATA_TYPE,COLUMN_ID,TOTAL_COUNT,BIN_COUNT,BUILD_TIME,THREAD_COUNT,SAMPLING_RATE
MaxDiffAreaHistogram,string,3,201,3,0.00021496,1,100
MaxDiffAreaHistogram,string,24,400,5,0.000275915,1,100
MaxDiffAreaHistogram,int,14,400,1,0.000157178,1,100
MaxDiffAreaHistogram,int,4,106,5,0.000279728,1,100
MaxDiffAreaHistogram,string,25,396,5,0.000412447,1,100
MaxDiffAreaHistogram,string,15,397,1,0.000187368,1,100
MaxDiffAreaHistogram,string,5,400,5,0.000293007,1,100
MaxDiffAreaHistogram,string,26,398,1,0.000211037,1,100
MaxDiffAreaHistogram,int,16,398,1,0.000146701,1,100
MaxDiffAreaHistogram,int,6,397,5,0.000298969,1,100
MaxDiffAreaHistogram,float,27,398,2,0.000149965,1,100
MaxDiffAreaHistogram,string,17,399,1,0.000263125,1,100
MaxDiffAreaHistogram,int,7,399,5,0.00055508,1,100
MaxDiffAreaHistogram,float,28,397,5,0.000202148,1,100
MaxDiffAreaHistogram,string,18,397,5,0.000617648,1,100
MaxDiffAreaHistogram,string,8,398,3,0.000286692,1,100
MaxDiffAreaHistogram,int,0,86400,43,0.0231336,1,100
MaxDiffAreaHistogram,float,26,1.65695e+06,100,0.439237,1,100
MaxDiffAreaHistogram,string,14,1.23468e+06,100,0.201965,1,100
MaxDiffAreaHistogram,int,4,1.65653e+06,100,0.463242,1,100
MaxDiffAreaHistogram,string,7,1.23429e+06,6,0.142951,1,100
MaxDiffAreaHistogram,int,3,86400,24,0.00158734,1,100
MaxDiffAreaHistogram,int,4,86400,43,0.00164057,1,100
MaxDiffAreaHistogram,int,5,86400,43,0.00159535,1,100
MaxDiffAreaHistogram,string,6,86400,2,0.0105554,1,100
MaxDiffAreaHistogram,int,2,86400,43,0.0245795,1,100
MaxDiffAreaHistogram,string,7,86400,3,0.0108348,1,100
MaxDiffAreaHistogram,string,9,36000,3,0.00636031,1,100
MaxDiffAreaHistogram,string,8,86400,4,0.0106579,1,100
MaxDiffAreaHistogram,int,3,1.657e+06,100,0.452143,1,100
MaxDiffAreaHistogram,int,2,1.23448e+06,100,0.405012,1,100
MaxDiffAreaHistogram,string,1,86400,43,0.261129,1,100
MaxDiffAreaHistogram,float,22,7.3819e+06,100,1.76608,1,100
MaxDiffAreaHistogram,int,3,7.38373e+06,100,0.491673,1,100
MaxDiffAreaHistogram,int,12,7.3818e+06,100,0.105904,1,100
MaxDiffAreaHistogram,int,4,1.27912e+06,100,0.367698,1,100
MaxDiffAreaHistogram,int,2,7.38191e+06,100,0.105591,1,100
MaxDiffAreaHistogram,int,0,20,5,0.000420127,1,100
MaxDiffAreaHistogram,int,1,20,5,0.000392805,1,100
MaxDiffAreaHistogram,int,2,20,5,0.000382344,1,100
MaxDiffAreaHistogram,int,0,1.27912e+06,100,1.40067,1,100
MaxDiffAreaHistogram,float,15,2.76742e+07,100,4.8173,1,100
MaxDiffAreaHistogram,string,1,1e+06,100,3.18825,1,100
MaxDiffAreaHistogram,int,5,2.76982e+07,100,0.399064,1,100
MaxDiffAreaHistogram,float,17,2.76913e+07,100,5.15405,1,100
MaxDiffAreaHistogram,float,16,2.77007e+07,100,5.2075,1,100
MaxDiffAreaHistogram,int,16,1.69058e+06,100,2.04509,1,100
MaxDiffAreaHistogram,int,7,2.76975e+07,100,0.342308,1,100
MaxDiffAreaHistogram,float,20,2.76393e+07,100,5.48729,1,100
MaxDiffAreaHistogram,int,6,1.65675e+06,100,0.420075,1,100
MaxDiffAreaHistogram,float,27,1.44932e+07,100,1.10058,1,100
MaxDiffAreaHistogram,int,10,2.76961e+07,100,0.393486,1,100
MaxDiffAreaHistogram,float,26,1.44928e+07,100,1.45803,1,100
MaxDiffAreaHistogram,int,9,2.90021e+07,100,4.28202,1,100
MaxDiffAreaHistogram,int,16,1.44925e+07,100,0.187987,1,100
MaxDiffAreaHistogram,int,6,2.76978e+07,100,1.1819,1,100
MaxDiffAreaHistogram,int,0,2.76981e+07,100,0.375487,1,100
MaxDiffAreaHistogram,float,22,2.76679e+07,100,6.01283,1,100
MaxDiffAreaHistogram,float,21,2.76063e+07,100,6.16582,1,100
MaxDiffAreaHistogram,string,16,1.2338e+06,100,3.31913,1,100
MaxDiffAreaHistogram,int,6,1.2345e+06,100,0.0291465,1,100
MaxDiffAreaHistogram,int,6,1.44927e+07,100,0.685295,1,100
MaxDiffAreaHistogram,float,28,1.44928e+07,100,2.51418,1,100
MaxDiffAreaHistogram,float,25,1.44929e+07,100,2.59146,1,100
MaxDiffAreaHistogram,float,30,1.44928e+07,100,2.61794,1,100
MaxDiffAreaHistogram,int,18,1.44923e+07,100,0.151553,1,100
MaxDiffAreaHistogram,float,24,1.44928e+07,100,2.83383,1,100
MaxDiffAreaHistogram,string,1,1.27912e+06,100,4.63112,1,100
MaxDiffAreaHistogram,int,15,1.45654e+07,100,0.426978,1,100
MaxDiffAreaHistogram,int,14,1.44927e+07,15,0.231107,1,100
MaxDiffAreaHistogram,float,29,1.44924e+07,100,3.1386,1,100
MaxDiffAreaHistogram,int,5,1.44925e+07,100,0.135235,1,100
MaxDiffAreaHistogram,float,32,1.45654e+07,100,3.23454,1,100
MaxDiffAreaHistogram,float,20,1.44925e+07,100,0.6183,1,100
MaxDiffAreaHistogram,float,11,2.76987e+07,100,1.48444,1,100
