benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
TPC-DS,EquiHeightHistogram,93,0,JoinHashLeft,28800991,28800991,28800992.000000,34506416.000000
TPC-DS,EquiHeightHistogram,93,1,JoinHashRight,2875432,28800991,2875432.000000,34506416.000000
TPC-DS,EquiHeightHistogram,93,2,TableScan,45,1,45.000000,1.000000
TPC-DS,EquiHeightHistogram,94,0,JoinHashLeft,7197566,383745,7197566.000000,0.000000
TPC-DS,EquiHeightHistogram,94,1,JoinHashLeft,719217,38677,719217.000000,0.000000
TPC-DS,EquiHeightHistogram,94,2,JoinHashLeft,7197566,303622,7197566.000000,0.000001
TPC-DS,EquiHeightHistogram,94,3,JoinHashLeft,250000,29077,250000.000000,0.000000
TPC-DS,EquiHeightHistogram,94,4,JoinHashLeft,42,21,42.000000,0.000001
TPC-DS,EquiHeightHistogram,94,5,TableScan,65535,61,65535.000000,0.000000
TPC-DS,EquiHeightHistogram,95,0,JoinHashLeft,250000,21299,250000.000000,0.000000
TPC-DS,EquiHeightHistogram,95,1,JoinHashLeft,42,21,42.000000,0.000001
TPC-DS,EquiHeightHistogram,95,2,JoinHashLeft,7197566,303622,7197566.000000,0.000001
TPC-DS,EquiHeightHistogram,95,3,JoinHashRight,719217,97901914,719217.000000,103499000.000000
TPC-DS,EquiHeightHistogram,95,4,TableScan,65535,61,65535.000000,0.000000
TPC-DS,EquiHeightHistogram,95,5,JoinHashLeft,7197566,90343682,7197566.000000,86342168.000000
TPC-DS,EquiHeightHistogram,95,6,JoinHashRight,7197566,90343682,7197566.000000,86342168.000000
TPC-DS,EquiHeightHistogram,96,0,TableScan,7200,720,7200.000000,720.000000
TPC-DS,EquiHeightHistogram,96,1,JoinHashLeft,28800991,549852,28800992.000000,573009.687500
TPC-DS,EquiHeightHistogram,96,2,TableScan,102,14,102.000000,9.750000
TPC-DS,EquiHeightHistogram,96,3,TableScan,20865,3600,20865.000000,3600.000000
TPC-DS,EquiHeightHistogram,97,0,JoinHashLeft,28800991,5519143,28800992.000000,125861.484375
TPC-DS,EquiHeightHistogram,97,1,JoinHashLeft,14401261,2867400,14401261.000000,65584.148438
TPC-DS,EquiHeightHistogram,97,2,TableScan,65535,366,65535.000000,334.210449
TPC-DS,EquiHeightHistogram,99,0,JoinHashRight,24,2852388,24.000000,54266.109375
TPC-DS,EquiHeightHistogram,99,1,JoinHashRight,20,2854131,20.000000,55472.835938
TPC-DS,EquiHeightHistogram,99,2,JoinHashLeft,14401261,2864977,14401261.000000,65528.851562
TPC-DS,EquiHeightHistogram,99,3,TableScan,65535,366,65535.000000,334.210449
