benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
JoinOrder,MaxDiffFrequencyHistogram,16c,2,JoinHashLeft,36244344,92683,36244344.000000,202.099091
JoinOrder,MaxDiffFrequencyHistogram,16c,3,JoinHashLeft,2528312,24646,2528312.000000,33.563732
JoinOrder,MaxDiffFrequencyHistogram,16c,4,JoinHashLeft,4523930,41840,4523930.000000,33.607330
JoinOrder,MaxDiffFrequencyHistogram,16c,5,JoinHashLeft,2609129,148487,2609129.000000,82.986259
JoinOrder,MaxDiffFrequencyHistogram,16c,6,TableScan,234997,84843,234997.000000,46.000000
JoinOrder,MaxDiffFrequencyHistogram,16c,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,16d,0,JoinHashLeft,901343,27239,901343.000000,220.350845
JoinOrder,MaxDiffFrequencyHistogram,16d,1,JoinHashLeft,4167491,23170,4167491.000000,141.805786
JoinOrder,MaxDiffFrequencyHistogram,16d,2,JoinHashLeft,36244344,71077,36244344.000000,142.263367
JoinOrder,MaxDiffFrequencyHistogram,16d,3,JoinHashLeft,2528312,24646,2528312.000000,33.563732
JoinOrder,MaxDiffFrequencyHistogram,16d,4,JoinHashLeft,4523930,41840,4523930.000000,33.607330
JoinOrder,MaxDiffFrequencyHistogram,16d,5,JoinHashLeft,2609129,148487,2609129.000000,82.986259
JoinOrder,MaxDiffFrequencyHistogram,16d,6,TableScan,234997,84843,234997.000000,46.000000
JoinOrder,MaxDiffFrequencyHistogram,16d,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,17a,0,JoinHashLeft,2609129,117207,2609129.000000,82.986305
JoinOrder,MaxDiffFrequencyHistogram,17a,1,TableScan,234997,84843,234997.000000,46.000000
JoinOrder,MaxDiffFrequencyHistogram,17a,2,JoinHashLeft,2528312,40811,2528312.000000,33.568008
JoinOrder,MaxDiffFrequencyHistogram,17a,3,JoinHashLeft,1218416,113593,1218416.000000,537.838501
JoinOrder,MaxDiffFrequencyHistogram,17a,4,JoinHashLeft,36244344,1037924,36244344.000000,539.575928
JoinOrder,MaxDiffFrequencyHistogram,17a,5,JoinHashLeft,4523930,41840,4523930.000000,33.607330
JoinOrder,MaxDiffFrequencyHistogram,17a,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,17b,0,JoinHashLeft,234997,9612,234997.000000,1.172090
JoinOrder,MaxDiffFrequencyHistogram,17b,1,JoinHashLeft,2528312,4495,2528312.000000,0.551060
JoinOrder,MaxDiffFrequencyHistogram,17b,2,JoinHashLeft,2609129,146204,2609129.000000,82.986259
JoinOrder,MaxDiffFrequencyHistogram,17b,3,JoinHashLeft,3774281,400862,3774281.000000,537.838501
JoinOrder,MaxDiffFrequencyHistogram,17b,4,JoinHashLeft,36244344,1037924,36244344.000000,539.575928
JoinOrder,MaxDiffFrequencyHistogram,17b,5,JoinHashLeft,4523930,41840,4523930.000000,33.607330
JoinOrder,MaxDiffFrequencyHistogram,17b,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,17c,0,JoinHashLeft,234997,963,234997.000000,1.172090
JoinOrder,MaxDiffFrequencyHistogram,17c,1,JoinHashLeft,2528312,184,2528312.000000,0.551060
JoinOrder,MaxDiffFrequencyHistogram,17c,2,JoinHashLeft,2609129,146204,2609129.000000,82.986259
JoinOrder,MaxDiffFrequencyHistogram,17c,3,JoinHashLeft,3774281,400862,3774281.000000,537.838501
JoinOrder,MaxDiffFrequencyHistogram,17c,4,JoinHashLeft,36244344,1037924,36244344.000000,539.575928
JoinOrder,MaxDiffFrequencyHistogram,17c,5,JoinHashLeft,4523930,41840,4523930.000000,33.607330
