benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
JoinOrder,EquiWidthHistogram,17f,2,JoinHashLeft,2528312,40811,2528312.000000,33.717842
JoinOrder,EquiWidthHistogram,17f,3,JoinHashLeft,4167491,446684,4167491.000000,542.942444
JoinOrder,EquiWidthHistogram,17f,4,JoinHashLeft,36244344,1037924,36244344.000000,542.942383
JoinOrder,EquiWidthHistogram,17f,5,JoinHashLeft,4523930,41840,4523930.000000,33.717888
JoinOrder,EquiWidthHistogram,17f,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiWidthHistogram,18a,0,JoinHashLeft,2528312,40376,2528312.000000,256.628754
JoinOrder,EquiWidthHistogram,18a,1,JoinHashLeft,3184466,52515,3184466.000000,108.929756
JoinOrder,EquiWidthHistogram,18a,2,JoinHashLeft,1380035,459925,1380035.000000,8142.566406
JoinOrder,EquiWidthHistogram,18a,3,JoinHashLeft,36244344,1827198,36244344.000000,9405.458984
JoinOrder,EquiWidthHistogram,18a,4,JoinHashLeft,14835720,6930334,14835720.000000,65863.156250
JoinOrder,EquiWidthHistogram,18a,5,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,18a,6,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,18b,0,JoinHashLeft,2463581,108,2463581.000000,0.042344
JoinOrder,EquiWidthHistogram,18b,1,JoinHashLeft,36244344,11175,36244344.000000,0.044382
JoinOrder,EquiWidthHistogram,18b,2,JoinHashLeft,113,3,113.000000,0.002787
JoinOrder,EquiWidthHistogram,18b,3,JoinHashLeft,1380035,29502,1380035.000000,0.055518
JoinOrder,EquiWidthHistogram,18b,4,JoinHashLeft,2528312,63848,2528312.000000,0.059923
JoinOrder,EquiWidthHistogram,18b,5,TableScan,14835720,42246,14835720.000000,2.073083
JoinOrder,EquiWidthHistogram,18b,6,TableScan,14835720,30801,14835720.000000,5.723429
JoinOrder,EquiWidthHistogram,18b,7,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,18c,0,JoinHashLeft,2528312,26650,2528312.000000,0.022818
JoinOrder,EquiWidthHistogram,18c,1,JoinHashLeft,3184466,23363,3184466.000000,0.363390
JoinOrder,EquiWidthHistogram,18c,2,JoinHashLeft,36244344,2764032,36244344.000000,0.363390
JoinOrder,EquiWidthHistogram,18c,3,JoinHashLeft,1380035,226638,1380035.000000,0.068469
JoinOrder,EquiWidthHistogram,18c,4,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,18c,5,TableScan,14835720,30801,14835720.000000,5.723429
JoinOrder,EquiWidthHistogram,18c,6,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,18c,7,TableScan,14835720,47569,14835720.000000,15.315166
JoinOrder,EquiWidthHistogram,18c,8,TableScan,14835720,21464,14835720.000000,2.267960
JoinOrder,EquiWidthHistogram,18c,9,TableScan,14835720,12200,14835720.000000,3.668406
JoinOrder,EquiWidthHistogram,18c,10,TableScan,14835720,34691,14835720.000000,2.751702
JoinOrder,EquiWidthHistogram,18c,11,TableScan,14835720,42246,14835720.000000,2.073083
JoinOrder,EquiWidthHistogram,19a,0,JoinHashLeft,901343,3261,901343.000000,9.035211
JoinOrder,EquiWidthHistogram,19a,1,JoinHashLeft,3140339,5758,3140339.000000,5.819340
JoinOrder,EquiWidthHistogram,19a,2,JoinHashLeft,2463581,3600,2463581.000000,5.819341
