benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
TPC-DS,GDYHistogram,81,0,TableScan,250000,12087,250000.000000,12087.000000
TPC-DS,GDYHistogram,81,1,JoinHashLeft,500000,212868,500000.000000,6347.957031
TPC-DS,GDYHistogram,81,2,JoinHashLeft,250000,168741,250000.000000,6477.310547
TPC-DS,GDYHistogram,81,3,JoinHashLeft,1439749,287515,1439749.000000,6609.103516
TPC-DS,GDYHistogram,81,4,TableScan,65535,366,65535.000000,335.180084
TPC-DS,GDYHistogram,82,0,JoinHashLeft,28800991,2505,28800992.000000,26.191849
TPC-DS,GDYHistogram,82,1,JoinHashLeft,133110000,4590000,133110000.000000,7.278848
TPC-DS,GDYHistogram,82,2,JoinHashLeft,102000,51000,102000.000000,2.770319
TPC-DS,GDYHistogram,82,3,TableScan,65535,61,65535.000000,0.000850
TPC-DS,GDYHistogram,83,0,JoinHashRight,102000,7150,102000.000000,686664.437500
TPC-DS,GDYHistogram,83,1,JoinHashRight,102000,26133,102000.000000,2775155.750000
TPC-DS,GDYHistogram,83,2,JoinHashRight,102000,13376,102000.000000,1439748.500000
TPC-DS,GDYHistogram,83,3,JoinHashLeft,719217,7150,719217.000000,686664.562500
TPC-DS,GDYHistogram,83,4,JoinHashLeft,2875432,26133,2875432.000000,2775155.750000
TPC-DS,GDYHistogram,83,5,JoinHashLeft,1439749,13376,1439749.000000,1439748.125000
TPC-DS,GDYHistogram,83,6,JoinHashLeft,73049,21,73049.000000,73049.000000
TPC-DS,GDYHistogram,83,7,JoinHashLeft,73049,21,73049.000000,6.999715
TPC-DS,GDYHistogram,83,8,TableScan,73049,1,73049.000000,1.000000
TPC-DS,GDYHistogram,83,9,TableScan,73049,1,73049.000000,1.000000
TPC-DS,GDYHistogram,83,10,TableScan,73049,1,73049.000000,1.000000
TPC-DS,GDYHistogram,85,0,JoinHashLeft,1920800,1280,1920800.000000,0.000000
TPC-DS,GDYHistogram,85,1,JoinHashRight,45,11678,45.000000,603.586914
TPC-DS,GDYHistogram,85,2,JoinHashLeft,1920800,11384,1920800.000000,576.346375
TPC-DS,GDYHistogram,85,3,JoinHashLeft,250000,11073,250000.000000,550.363342
TPC-DS,GDYHistogram,85,4,JoinHashLeft,719217,95957,719217.000000,2412.885498
TPC-DS,GDYHistogram,85,5,JoinHashRight,200,1446412,200.000000,33040.031250
TPC-DS,GDYHistogram,85,6,JoinHashLeft,7197566,1446590,7197566.000000,33048.175781
TPC-DS,GDYHistogram,85,7,TableScan,65535,366,65535.000000,335.180084
TPC-DS,GDYHistogram,88,0,JoinHashLeft,28800991,551977,28800992.000000,573016.000000
TPC-DS,GDYHistogram,88,1,TableScan,102,14,102.000000,9.750000
TPC-DS,GDYHistogram,88,2,JoinHashLeft,28800991,1100580,28800992.000000,573016.000000
TPC-DS,GDYHistogram,88,3,JoinHashLeft,28800991,1105793,28800992.000000,573016.000000
TPC-DS,GDYHistogram,88,4,TableScan,7200,720,7200.000000,720.000000
TPC-DS,GDYHistogram,88,5,JoinHashLeft,28800991,1645352,28800992.000000,573016.000000
TPC-DS,GDYHistogram,88,6,JoinHashLeft,28800991,1657729,28800992.000000,573016.000000
TPC-DS,GDYHistogram,88,7,JoinHashLeft,28800991,958094,28800992.000000,573016.000000
TPC-DS,GDYHistogram,88,8,TableScan,7200,720,7200.000000,720.000000
TPC-DS,GDYHistogram,88,9,TableScan,7200,720,7200.000000,720.000000
TPC-DS,GDYHistogram,88,10,JoinHashLeft,28800991,1100338,28800992.000000,573016.000000
TPC-DS,GDYHistogram,88,11,JoinHashLeft,28800991,956288,28800992.000000,573016.000000
TPC-DS,GDYHistogram,88,12,TableScan,65535,3600,65535.000000,3600.000000
TPC-DS,GDYHistogram,88,13,TableScan,65535,3600,65535.000000,3600.000000
TPC-DS,GDYHistogram,88,14,TableScan,65535,3600,65535.000000,3600.000000
TPC-DS,GDYHistogram,88,15,TableScan,65535,3600,65535.000000,3600.000000
TPC-DS,GDYHistogram,88,16,TableScan,65535,3600,65535.000000,3600.000000
TPC-DS,GDYHistogram,91,0,JoinHashLeft,24,24,24.000000,0.000000
TPC-DS,GDYHistogram,91,1,JoinHashLeft,1439749,225475,1439749.000000,0.000000
TPC-DS,GDYHistogram,91,2,JoinHashLeft,65535,982,65535.000000,0.000000
TPC-DS,GDYHistogram,91,3,JoinHashLeft,500000,79970,500000.000000,0.000000
TPC-DS,GDYHistogram,91,4,JoinHashLeft,250000,68473,250000.000000,0.000000
TPC-DS,GDYHistogram,91,5,TableScan,7200,1200,7200.000000,0.000000
TPC-DS,GDYHistogram,91,6,JoinHashLeft,1920800,76883,1920800.000000,0.000000
TPC-DS,GDYHistogram,92,0,JoinHashLeft,7197566,205515,7197566.000000,0.125666
TPC-DS,GDYHistogram,92,1,JoinHashLeft,102000,50067,102000.000000,0.125666
TPC-DS,GDYHistogram,92,2,TableScan,65535,91,65535.000000,0.001275
TPC-DS,GDYHistogram,93,0,JoinHashLeft,28800991,28800991,28800992.000000,34506416.000000
TPC-DS,GDYHistogram,93,1,JoinHashRight,2875432,28800991,2875432.000000,34506416.000000
TPC-DS,GDYHistogram,93,2,TableScan,45,1,45.000000,1.000000
TPC-DS,GDYHistogram,94,0,JoinHashLeft,719217,77905,719217.000000,0.000001
TPC-DS,GDYHistogram,94,1,JoinHashLeft,7197566,775493,7197566.000000,0.000006
TPC-DS,GDYHistogram,94,2,JoinHashLeft,7197566,303622,7197566.000000,0.000001
TPC-DS,GDYHistogram,94,3,JoinHashLeft,250000,56640,250000.000000,0.000001
TPC-DS,GDYHistogram,94,4,JoinHashLeft,42,21,42.000000,0.000001
TPC-DS,GDYHistogram,94,5,TableScan,65535,61,65535.000000,0.000000
TPC-DS,GDYHistogram,95,0,JoinHashLeft,250000,41575,250000.000000,0.000001
TPC-DS,GDYHistogram,95,1,JoinHashLeft,42,21,42.000000,0.000001
